$ICAO,$Registration,sigh,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link,#ImageLink,#ImageLink2,#ImageLink3
C82481,ZK-HGW,True,Private,Kawasaki Heavy Industries Bk117 B-2,BK17,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/66860_1659909505.jpg,https://cdn.jetphotos.com/full/5/58310_1645827991.jpg,https://cdn.jetphotos.com/full/6/69267_1608168681.jpg
C823AA,ZK-HHA,True,Private,Bell Helicopter Co Uh-1B,UH1,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/72077_1581272473.jpg,,
C80EE4,ZK-HHB,True,Private,Bell Helicopter Co Uh-1B,UH1,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/62772_1549953669.jpg,,
C816EE,ZK-HHF,True,Private,Bell Helicopter Co Uh-1B,UH1,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/11356_1613435459.jpg,https://cdn.jetphotos.com/full/6/84950_1581272598.jpg,https://cdn.jetphotos.com/full/5/36448_1551240707.jpg
C80ED8,ZK-HHG,True,Private,Hughes Helicopters 369D,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/1/98145_1085391272.jpg,,
C827F6,ZK-HHK,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C8273D,ZK-HHX,True,Private,Bell Helicopter Co 206L-4,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C8280A,ZK-HHZ,True,Private,Airbus Helicopters As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C8290E,ZK-HIB,True,Private,Mcdonnell Douglas Helicopter Company 369E,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C80F42,ZK-HIH,True,Private,Aerospatiale Industries As350 Sd1,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/69757_1469507026.jpg,,
C8203F,ZK-HIP,True,Private,Airbus Helicopters As 350 B3E,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/3/43866_1342413656.jpg,,
C8245B,ZK-HIX,True,Private,Bell Helicopter Co 206B (Iii),B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C811DF,ZK-HJC,True,Private,Kawasaki Heavy Industries Bk117 B-2,BK17,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/43928_1641002923.jpg,https://cdn.jetphotos.com/full/6/90934_1609143677.jpg,https://cdn.jetphotos.com/full/5/57283_1569114070.jpg
C816EC,ZK-HJI,True,Private,Bell Helicopter Co 206B (Iii),B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/87103_1579399034.jpg,,
C81395,ZK-HJK,True,Private,Kawasaki Heavy Industries Bk117 B-2,BK17,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/88764_1591330089.jpg,https://cdn.jetphotos.com/full/5/16564_1549099805.jpg,https://cdn.jetphotos.com/full/2/44835_1310339300.jpg
C81B86,ZK-HJM,True,Private,Aerospatiale Industries As350 Fx2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C813DC,ZK-HJS,True,Private,Mcdonnell Douglas Helicopter Company 369E,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C823A8,ZK-HJZ,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/21210_1507011696.jpg,https://cdn.jetphotos.com/full/2/17620_1133549838.jpg,
C8165F,ZK-HKA,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/30563_1581486297.jpg,,
C81491,ZK-HKC,True,Private,Eurocopter As 350 B3,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/69563_1566198577.jpg,https://cdn.jetphotos.com/full/1/75354_1116520828.jpg,https://cdn.jetphotos.com/full/1/82933_1074576743.jpg
C82236,ZK-HKE,True,Private,Bell Helicopter Co 206L-1,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/66333_1568255375.jpg,https://cdn.jetphotos.com/full/2/60103_1098800071.jpg,https://cdn.jetphotos.com/full/2/34277_1098782380.jpg
C8284B,ZK-HKQ,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/40156_1563340162.jpg,https://cdn.jetphotos.com/full/5/66344_1562299737.jpg,
C823AF,ZK-HKR,True,Private,Bell Helicopter Co 206B,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/67058_1607899978.jpg,https://cdn.jetphotos.com/full/5/65972_1606544789.jpg,https://cdn.jetphotos.com/full/1/25258_1295936507.jpg
C8097E,ZK-HKS,True,Private,Mcdonnell Douglas Helicopter Company 369D,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C828D2,ZK-HKU,True,Private,Sikorsky Aircraft Eh-60A,H60,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/17344_1661977158.jpg,https://cdn.jetphotos.com/full/6/25210_1661946104.jpg,https://cdn.jetphotos.com/full/6/46957_1649030379.jpg
C8156E,ZK-HMD,True,Private,Eurocopter As.350B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/14221_1644297675.jpg,https://cdn.jetphotos.com/full/6/30011_1643593464.jpg,https://cdn.jetphotos.com/full/6/23340_1589011829.jpg
C822B2,ZK-HMG,True,Private,Eurocopter As 350 Ba,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C81167,ZK-HML,True,Private,Aerospatiale 355F1,AS55,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/63935_1590030284.jpg,https://cdn.jetphotos.com/full/6/16839_1580344623.jpg,https://cdn.jetphotos.com/full/5/95013_1549952943.jpg
C822C2,ZK-HMR,True,Private,Messerschmitt-Bolkow-Blohm Gmbh Mbb Bk 117 B-2,BK17,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/14824_1623840240.jpg,https://cdn.jetphotos.com/full/6/54043_1583435592.jpg,https://cdn.jetphotos.com/full/6/20491_1496743710.jpg
C82768,ZK-HNC,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/51001_1656063532.jpg,https://cdn.jetphotos.com/full/5/56310_1609152649.jpg,https://cdn.jetphotos.com/full/1/50328_1295323480.jpg
C817EE,ZK-HND,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C80934,ZK-HNL,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/26882_1596876181.jpg,https://cdn.jetphotos.com/full/2/28231_1108432564.jpg,
C8093B,ZK-HNT,True,Private,Hughes Helicopters 369D,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/83433_1633544697.jpg,https://cdn.jetphotos.com/full/5/56410_1626397237.jpg,https://cdn.jetphotos.com/full/5/43004_1624341607.jpg
C81D53,ZK-HNU,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/81440_1644908009.jpg,https://cdn.jetphotos.com/full/3/30536_1377162956.jpg,https://cdn.jetphotos.com/full/4/22406_1367284228.jpg
C8222C,ZK-HNV,True,Private,Mcdonnell Douglas Helicopter Company 520N,MD52,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C827B4,ZK-HNW,True,Private,Mcdonnell Douglas Helicopter Company 369E,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/99812_1641587634.jpg,,
C8147C,ZK-HOC,True,Private,Bell Helicopter Co 206B (Iii),B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/59734_1632091159.jpg,,
C8239E,ZK-HOL,True,Private,Mcdonnell Douglas Helicopter Company Md530F,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C81D84,ZK-HOP,True,Private,Aerospatiale As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/3/13510_1348370841.jpg,https://cdn.jetphotos.com/full/3/87994_1332904915.jpg,https://cdn.jetphotos.com/full/3/33414_1314690601.jpg
C809B2,ZK-HOT,True,Private,Mcdonnell Douglas Helicopter Company 369D,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/23972_1648202097.jpg,https://cdn.jetphotos.com/full/1/24536_1270150908.jpg,https://cdn.jetphotos.com/full/1/64052_1145617740.jpg
C823B8,ZK-HPE,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/68615_1579294962.jpg,https://cdn.jetphotos.com/full/5/93534_1554459577.jpg,https://cdn.jetphotos.com/full/6/21579_1546370782.jpg
C811F7,ZK-HPI,True,Private,Aerospatiale Industries As.355F1,AS55,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/52582_1594535110.jpg,https://cdn.jetphotos.com/full/6/27711_1566511620.jpg,https://cdn.jetphotos.com/full/6/83928_1551847853.jpg
C81525,ZK-HPK,True,Private,Bell Helicopter Co 206B,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/87574_1563083223.jpg,,
C82468,ZK-HQD,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C823EB,ZK-HQN,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/58516_1658733944.jpg,https://cdn.jetphotos.com/full/5/93374_1610582122.jpg,https://cdn.jetphotos.com/full/6/91211_1578011281.jpg
C81110,ZK-HQT,True,Private,Eurocopter As 350 Ba,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/82699_1634956503.jpg,https://cdn.jetphotos.com/full/6/75508_1507965439.jpg,
C8288C,ZK-HRB,True,Private,Eurocopter As 350 B3,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/1/26272_1193887344.jpg,,
C8190E,ZK-HRF,True,Private,Hughes Helicopters 369D,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C812F7,ZK-HRM,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/24944_1578619996.jpg,https://cdn.jetphotos.com/full/6/93188_1526378722.jpg,https://cdn.jetphotos.com/full/2/64365_1109870154.jpg
C81C93,ZK-HRQ,True,Private,Eurocopter As 350 Ba,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/41065_1663025676.jpg,https://cdn.jetphotos.com/full/5/41803_1626348271.jpg,
C827BE,ZK-HRX,True,Private,Bell Helicopter Co 206L-4,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C816B6,ZK-HSC,True,Private,Mcdonnell Douglas Helicopter Company 369E,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/80057_1656060240.jpg,https://cdn.jetphotos.com/full/1/69109_1109072069.jpg,https://cdn.jetphotos.com/full/1/61560_1105131660.jpg
C8097A,ZK-HSD,True,Private,Mcdonnell Douglas Helicopter Company 369D,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C81D92,ZK-HSE,True,Private,Eurocopter As 350 Ba,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C81E39,ZK-HSM,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/52629_1621574280.jpg,,
C81DE2,ZK-HSS,True,Private,Airbus Helicopters As 350 B3,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C8213B,ZK-HTA,True,Private,Bell Helicopter Co 206L-3,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/55554_1639130759.jpg,https://cdn.jetphotos.com/full/5/23806_1586494758.jpg,https://cdn.jetphotos.com/full/5/35177_1565337101.jpg
C8215C,ZK-HTD,True,Private,Airbus Helicopters As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/13992_1583572328.jpg,,
C81B0D,ZK-HTK,True,Private,Bell Helicopter Co 206L-1,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/18318_1540779823.jpg,,
C80996,ZK-HTM,True,Private,Bell Helicopter Textron 206B,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C80998,ZK-HTO,True,Private,Bell Helicopter Textron 206B,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/48152_1564134627.jpg,,
C8156D,ZK-HTT,True,Private,Hughes Helicopters 369E,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C815E5,ZK-HTV,True,Private,Eurocopter Ec120B,EC20,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/57088_1567920366.jpg,https://cdn.jetphotos.com/full/1/31098_1206053950.jpg,https://cdn.jetphotos.com/full/1/92944_1130777731.jpg
C81E7A,ZK-HTX,True,Private,Bell Helicopter Co 206B,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/20522_1549954104.jpg,,
C823D2,ZK-HUC,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C80F5C,ZK-HUE,True,Private,Bell Helicopter Co Uh-1H,UH1,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/52182_1549771320.jpg,https://cdn.jetphotos.com/full/6/91479_1527858944.jpg,https://cdn.jetphotos.com/full/5/37033_1527394161.jpg
C82057,ZK-HUQ,True,Private,Eurocopter As.355F2,AS55,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/73879_1646565318.jpg,https://cdn.jetphotos.com/full/5/87220_1644630562.jpg,https://cdn.jetphotos.com/full/6/31127_1583569726.jpg
C80A67,ZK-HUZ,True,Private,Hughes Helicopters 369D,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C82510,ZK-HVA,True,Private,Eurocopter As 350 B3,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/30319_1581534309.jpg,https://cdn.jetphotos.com/full/1/88292_1135835087.jpg,
C82889,ZK-HVH,True,Private,Mcdonnell Douglas Helicopter Systems 600N,MD60,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/42753_1573847732.jpg,https://cdn.jetphotos.com/full/1/19322_1098174532.jpg,
C8288B,ZK-HVI,True,Private,Mcdonnell Douglas Helicopter Systems 600N,MD60,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C82816,ZK-HVR,True,Private,Bell Helicopter Co 206L-1,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/1/75263_1091916011.jpg,,
C8288A,ZK-HVW,True,Private,Mcdonnell Douglas Helicopter Systems 600N,MD60,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/2/22821_1089014362.jpg,https://cdn.jetphotos.com/full/2/84660_1083747550.jpg,https://cdn.jetphotos.com/full/2/33325_1081935767.jpg
C81515,ZK-HWB,True,Private,Hughes Helicopters 369E,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C819D9,ZK-HWH,True,Private,Mcdonnell Douglas Helicopter Company 520N,MD52,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/2/96555_1116515034.jpg,,
C815B2,ZK-HWI,True,Private,Bell Helicopter Co 206B (Iii),B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C8154A,ZK-HWK,True,Private,Bell Helicopter Co 206B (Iii),B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/85670_1538729262.jpg,,
C82451,ZK-HWL,True,Private,Bell Helicopter Co 206L-3,B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/53440_1628769902.jpg,,
C80A73,ZK-HWN,True,Private,Bell Helicopter Co 206B (Iii),B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/96701_1607684218.jpg,https://cdn.jetphotos.com/full/6/74771_1538805662.jpg,
C815B3,ZK-HWQ,True,Private,Bell Helicopter Co 206B (Iii),B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C8250E,ZK-HWW,True,Private,Airbus Helicopters As 350 B3E,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/75558_1564355609.jpg,,
C8098C,ZK-HXX,True,Private,Hughes Helicopters 369D,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/41156_1611632316.jpg,https://cdn.jetphotos.com/full/6/39386_1549766568.jpg,
C80959,ZK-HXZ,True,Private,Hughes Helicopters 369D,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/4/56246_1316129830.jpg,https://cdn.jetphotos.com/full/2/50503_1197874454.jpg,
C81CDE,ZK-HYA,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/98631_1650511866.jpg,https://cdn.jetphotos.com/full/6/83403_1585530210.jpg,
C817CB,ZK-HYK,True,Private,Hughes Helicopters 369E,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/1/60666_1213377847.jpg,https://cdn.jetphotos.com/full/2/52667_1213377623.jpg,
C81A3A,ZK-HYM,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/10822_1467660370.jpg,https://cdn.jetphotos.com/full/3/53126_1386776643.jpg,https://cdn.jetphotos.com/full/1/59279_1270562977.jpg
C81EC1,ZK-HYW,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/73754_1659182496.jpg,https://cdn.jetphotos.com/full/6/42770_1594891896.jpg,https://cdn.jetphotos.com/full/2/96960_1137960589.jpg
C81202,ZK-HZD,True,Private,Aerospatiale Industries As350 Fx2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/39916_1547617932.jpg,,
C80A88,ZK-HZE,True,Private,Bell Helicopter Co 206B (Iii),B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/70179_1634437172.jpg,https://cdn.jetphotos.com/full/5/22240_1628911435.jpg,https://cdn.jetphotos.com/full/6/82483_1608002471.jpg
C80F76,ZK-HZG,True,Private,Mcdonnell Douglas Helicopter Company 520N,MD52,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/2/16238_1098785074.jpg,https://cdn.jetphotos.com/full/2/81435_1098779604.jpg,https://cdn.jetphotos.com/full/2/85904_1098779561.jpg
C816BB,ZK-HZJ,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/72574_1576052798.jpg,https://cdn.jetphotos.com/full/3/78937_1367285971.jpg,
C8176D,ZK-HZX,True,Private,Bell Helicopter Co Uh-1H,UH1,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C82833,ZK-HZY,True,Private,Hughes Helicopters 369D,H500,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C82091,ZK-HZZ,True,Private,Eurocopter France As.355N,AS55,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/2/32132_1081669100.jpg,,
C823E2,ZK-IAG,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/32569_1670189637.jpg,https://cdn.jetphotos.com/full/6/52434_1565558480.jpg,https://cdn.jetphotos.com/full/5/86252_1564982706.jpg
C81A96,ZK-IAV,True,Private,Aerospatiale Industries As.355F1,AS55,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/26932_1605290307.jpg,https://cdn.jetphotos.com/full/6/83878_1467660882.jpg,
C80F67,ZK-IBK,True,Private,Kawasaki Heavy Industries Bk117 B-2,BK17,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/4/18726_1374379830.jpg,,
C81EBF,ZK-IBQ,True,Private,Eurocopter As 350 Ba,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/5/52078_1633814773.jpg,https://cdn.jetphotos.com/full/6/33416_1615136041.jpg,https://cdn.jetphotos.com/full/5/37790_1585636168.jpg
C81DB6,ZK-IBR,True,Private,Eurocopter As 350 B3,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/24736_1591485347.jpg,https://cdn.jetphotos.com/full/6/59681_1506869468.jpg,
C82977,ZK-IBU,True,Private,Bell Helicopter Co 206B (Iii),B06,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C81E41,ZK-IBW,True,Private,Eurocopter As 350 B3,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,,,
C81F65,ZK-ICD,True,Private,Eurocopter As 350 B2,AS50,Civ,Aerial Firefighter,Bushfire,Wocka Wocka,Dogs with Jobs,https://www.nafc.org.au/,https://cdn.jetphotos.com/full/6/59417_1467018594.jpg,https://cdn.jetphotos.com/full/4/12795_1339808232.jpg,
